,customerID,proba
3634,7639-SUPCW,0.23896143
3635,2519-TWKFS,0.091667615
3636,1852-XEMDW,0.20096737
3637,2091-MJTFX,0.15136576
3638,9800-ONTFE,0.317599
3639,0980-FEXWF,0.032488026
3640,9972-NKTFD,0.07125524
3641,7869-ZYDST,0.14809956
3642,3521-MNKLV,0.17395431
3643,5092-STPKP,0.07248497
3644,3943-KDREE,0.36382768
3645,1376-HHBDV,0.14615186
3646,5018-LXQQG,0.116079874
3647,8050-WYBND,0.30548972
3648,7811-JIVPF,0.14691508
3649,4903-CNOZC,0.09361871
3650,4353-HYOJD,0.069049254
3651,0696-UKTOX,0.07299759
3652,0128-MKWSG,0.17756674
3653,2282-YGNOR,0.036006875
3654,6261-LHRTG,0.12769286
3655,7841-FCRQD,0.08215491
3656,7901-IIDQV,0.06301283
3657,2580-ASVVY,0.0501994
3658,7109-MFBYV,0.22807392
3659,6933-FHBZC,0.080417186
3660,5753-QQWPW,0.07122018
3661,3057-VJJQE,0.012251525
3662,2087-QAREY,0.24835698
3663,8318-LCNBW,0.095052004
3664,0983-TATYJ,0.07469399
3665,0156-FVPTA,0.24523091
3666,6064-ZATLR,0.013378857
3667,4072-IPYLT,0.109631926
3668,1183-CANVH,0.04272483
3669,6933-VLYFX,0.09291725
3670,0733-VUNUW,0.16430938
3671,3099-OONVS,0.10925859
3672,0212-ISBBF,0.38369
3673,2887-JPYLU,0.10610533
3674,3920-HIHMQ,0.10464778
3675,9881-VCZEP,0.12091148
3676,1042-HFUCW,0.07799926
3677,8409-WQJUX,0.13343208
3678,0489-WMEMG,0.14906745
3679,2812-ENYMO,0.072132625
3680,4023-RTIQM,0.11178203
3681,1025-FALIX,0.24258932
3682,9853-JFZDU,0.10629187
3683,4450-YOOHP,0.21823686
3684,4923-ADWXJ,0.08654706
3685,5949-HGVJL,0.11688888
3686,9828-QHFBK,0.19557925
3687,5012-YSPJJ,0.076715246
3688,2188-SXWVT,0.041807365
3689,2978-XXSOG,0.18948656
3690,3205-MXZRA,0.04213313
3691,4576-CSAJH,0.13085936
3692,8690-UPCZI,0.045859836
3693,2108-GLPQB,0.15681575
3694,3315-IKYZQ,0.030483158
3695,2038-YSEZE,0.07843243
3696,9388-ZEYVT,0.058547042
3697,7895-VONWT,0.3373492
3698,3733-ZEECP,0.1943488
3699,4011-ARPHK,0.09909856
3700,0076-LVEPS,0.107380725
3701,8725-JEDFD,0.23175809
3702,4926-UMJZD,0.10186786
3703,4459-BBGHE,0.18559125
3704,8155-IBNHG,0.35860825
3705,8685-WHQPW,0.47979087
3706,1904-WAJAA,0.01673585
3707,2843-CQMEG,0.1528997
3708,1684-FLBGS,0.09139768
3709,6322-HRPFA,0.050364934
3710,6572-ADKRS,0.20906742
3711,6416-JNVRK,0.110782266
3712,0191-ZHSKZ,0.22320288
3713,4808-YNLEU,0.061790798
3714,4846-WHAFZ,0.56026316
3715,5524-KHNJP,0.13047121
3716,8017-UVSZU,0.112633795
3717,7100-FQPRV,0.091815576
3718,9142-KZXOP,0.18179353
3719,7576-ASEJU,0.18085991
3720,0303-UNCIP,0.0961377
3721,3727-OWVYD,0.043735232
3722,2985-JUUBZ,0.29061842
3723,0265-EDXBD,0.57324594
3724,4115-BNPJY,0.014603521
3725,0513-RBGPE,0.014077724
3726,1708-PBBOA,0.10344015
3727,6599-CEBNN,0.32235932
3728,5233-AOZUF,0.56161314
3729,1996-DBMUS,0.21677957
3730,3780-DDGSE,0.12554108
3731,0447-BEMNG,0.25645062
3732,1154-HYWWO,0.049195383
3733,7025-WCBNE,0.03657591
3734,9931-KGHOA,0.121596724
3735,9411-TPQQV,0.1151107
3736,4580-TMHJU,0.23446324
3737,6663-JOCQO,0.09479294
3738,3014-WJKSM,0.29971483
3739,4381-MHQDC,0.015676998
3740,8728-SKJLR,0.23430924
3741,2202-OUTMO,0.113811195
3742,9871-ELEYA,0.01726795
3743,3174-AKMAS,0.019541327
3744,5393-HJZSM,0.12277004
3745,6641-XRPSU,0.35640344
3746,1452-XRSJV,0.109631926
3747,7147-AYBAA,0.31091988
3748,4883-QICIH,0.26810473
3749,5832-TRLPB,0.15778445
3750,1338-CECEE,0.05957794
3751,3391-JSQEW,0.11755186
3752,1271-UODNO,0.027771639
3753,3522-CDKHF,0.25704202
3754,8221-HVAYI,0.014775214
3755,5232-NXPAY,0.014106502
3756,4730-AWNAU,0.09100281
3757,1866-NXPSP,0.11783781
3758,3941-XTSKM,0.13498892
3759,1661-CZBAU,0.09377236
3760,6682-VCIXC,0.050009843
3761,5478-JJVZK,0.1031183
3762,0471-LVHGK,0.27293792
3763,6896-SRVYQ,0.33079946
3764,6718-BDGHG,0.121086024
3765,5777-KJIRB,0.07197007
3766,6281-FKEWS,0.23031095
3767,5724-BIDBU,0.11493127
3768,1921-KYSAY,0.20352313
3769,9207-ZPANB,0.07922462
3770,2361-UPSND,0.10064227
3771,3280-MRDOF,0.053460438
3772,5136-RGMZO,0.16321558
3773,0134-XWXCE,0.13758071
3774,2348-KCJLT,0.05871196
3775,8401-EMUWF,0.13284118
3776,2959-EEXWB,0.17436577
3777,6959-GQEGV,0.17703833
3778,3537-RYBHH,0.22404398
3779,4510-PYUSH,0.24933901
3780,9281-PKKZE,0.25718713
3781,7459-IMVYU,0.11178491
3782,5619-PTMIK,0.16621713
3783,4445-KWOKW,0.065589614
3784,9720-JJJOR,0.070742786
3785,8100-HZZLJ,0.13054638
3786,8624-GIOUT,0.12150562
3787,0842-IWYCP,0.105606474
3788,7707-PYBBH,0.08793176
3789,1163-ONYEY,0.13994431
3790,5656-MJEFC,0.013096632
3791,4079-VTGLK,0.065635405
3792,0866-QLSIR,0.05545237
3793,3126-WQMGH,0.18207946
3794,6177-PEVRA,0.014519939
3795,2577-GVSIL,0.19771229
3796,5499-ECUTN,0.060413424
3797,0234-TEVTT,0.058220163
3798,9755-JHNMN,0.012870065
3799,3450-WXOAT,0.10485815
3800,2616-UUTFK,0.15887526
3801,9308-ANMVE,0.15490784
3802,2884-GBPFB,0.4901393
3803,1247-QBVSH,0.095700644
3804,6360-SVNWV,0.30898464
3805,1596-BBVTG,0.3021547
3806,6061-GWWAV,0.055729106
3807,0022-TCJCI,0.11334981
3808,4826-DXMUP,0.22364601
3809,7175-NTIXE,0.09756457
3810,6131-FOYAS,0.20649979
3811,4328-VUFWD,0.10059491
3812,6128-AQBMT,0.4456506
3813,2351-BKRZW,0.018910242
3814,9086-YJYXS,0.1285025
3815,1810-MVMAI,0.09115059
3816,0635-WKOLD,0.05783178
3817,7771-CFQRQ,0.013143382
3818,1732-VHUBQ,0.39001587
3819,8869-TORSS,0.048446245
3820,9619-GSATL,0.10107088
3821,0484-FFVBJ,0.1994434
3822,1936-CZAKF,0.021475356
3823,6022-UGGSO,0.48543444
3824,2065-MMKGR,0.21085499
3825,9114-AAFQH,0.12845705
3826,5151-HQRDG,0.12666793
3827,0617-FHSGK,0.24360779
3828,4504-YOULA,0.13725574
3829,7284-ZZLOH,0.014612663
3830,1898-JSNDC,0.09048383
3831,2452-SNHFZ,0.16984029
3832,6397-JNZZG,0.3979546
3833,8550-XSXUQ,0.11546061
3834,7112-OPOTK,0.38726074
3835,6137-MFAJN,0.20834318
3836,7657-DYEPJ,0.14201513
3837,1125-SNVCK,0.090335
3838,0384-LPITE,0.13328476
3839,6693-DJWTY,0.04703258
3840,0369-ZGOVK,0.09945337
3841,2746-DIJLO,0.113251254
3842,4086-ATNFV,0.04897068
3843,4682-BLBUC,0.1250543
3844,7730-IUTDZ,0.41562453
3845,6738-ISCBM,0.13643607
3846,8980-WQFWL,0.2096258
3847,7541-YLXCL,0.17809935
3848,4795-WRNVT,0.11157297
3849,2292-XQWSV,0.11783171
3850,3038-PQIUY,0.14966516
3851,3208-YPIOE,0.46822178
3852,3209-ZPKFI,0.13129966
3853,9819-FBNSV,0.42465064
3854,0487-CRLZF,0.016928358
3855,8106-GWQOK,0.01442728
3856,4039-PIMHX,0.04672739
3857,2364-UFROM,0.06679082
3858,2842-BCQGE,0.2847733
3859,2150-WLKUW,0.06893622
3860,7032-LMBHI,0.059865344
3861,1137-DGOWI,0.10479509
3862,9209-NWPGU,0.080009125
3863,1097-FSPVW,0.15711725
3864,9040-KZVWO,0.06789849
3865,4615-PIVVU,0.018048678
3866,6968-URWQU,0.118701145
3867,2930-UOTMB,0.12681846
3868,7128-GGCNO,0.24495716
3869,7995-ZHHNZ,0.054272868
3870,9938-ZREHM,0.119095355
3871,2541-YGPKE,0.08725612
3872,5382-TEMLV,0.11390821
3873,3441-CGZJH,0.12293344
3874,0618-XWMSS,0.25313634
3875,6752-APNJL,0.09463837
3876,5862-BRIXZ,0.015707387
3877,0440-QEXBZ,0.15860559
3878,2476-YGEFM,0.34823012
3879,4826-TZEVA,0.18171436
3880,8910-LEDAG,0.37161177
3881,9821-POOTN,0.55565065
3882,1768-HNVGJ,0.19791465
3883,4385-ZKVNW,0.103910126
3884,5176-LDKUH,0.103144765
3885,4664-NJCMS,0.01764358
3886,9362-MWODR,0.11906494
3887,5269-NRGDP,0.11559384
3888,1506-YJTYT,0.01188437
3889,2091-RFFBA,0.5557848
3890,4489-SNOJF,0.20711696
3891,2192-OZITF,0.011584295
3892,6873-UDNLD,0.18550798
3893,6992-TKNYO,0.091273636
3894,9351-LZYGF,0.113070965
3895,3340-QBBFM,0.052401002
3896,0257-KXZGU,0.096867576
3897,5951-AOFIH,0.13267776
3898,3397-AVTKU,0.077105224
3899,0667-NSRGI,0.10104895
3900,3714-JTVOV,0.49796307
3901,6368-NWMCE,0.12251728
3902,8671-KKKOS,0.16979064
3903,5985-TBABQ,0.10036972
3904,7036-ZZKBD,0.09442381
3905,9518-IMLHK,0.08841669
3906,7594-LZNWR,0.30576146
3907,8627-EHGIP,0.22040632
3908,4948-WBBKL,0.48297226
3909,9565-JSNFM,0.13126461
3910,6478-HRRCZ,0.08171392
3911,8696-JKZNU,0.56026316
3912,8190-ZTQFB,0.2072947
3913,6941-KXRRV,0.14816469
3914,5825-XJOCM,0.057093717
3915,4973-RLZVI,0.066422895
3916,4501-UYKBC,0.16764179
3917,2305-MRGLV,0.13455017
3918,0930-EHUZA,0.066912614
3919,8313-AFGBW,0.065470226
3920,5236-XMZJY,0.10829728
3921,3557-HTYWR,0.0107023725
3922,0708-SJDIS,0.121820055
3923,8149-AIQCG,0.34802154
3924,2911-UREFD,0.37344572
3925,7191-ADRGF,0.02170853
3926,7136-IHZJA,0.111719266
3927,2676-SSLTO,0.027350053
3928,9633-DENPU,0.13523394
3929,6374-AFWOX,0.010708787
3930,7349-ALMUX,0.011508897
3931,2851-STERV,0.22796722
3932,8486-AYEQH,0.5337516
3933,2027-DNKIV,0.041434538
3934,6682-QJDGB,0.13716863
3935,2725-IWWBA,0.04212927
3936,6171-ZTVYB,0.06852089
3937,2498-XLDZR,0.012986409
3938,5338-YHWYT,0.012890175
3939,5583-EJXRD,0.015555779
3940,4565-EVZMJ,0.04552311
3941,3521-SYVOR,0.29294947
3942,4067-HLYQI,0.3141195
3943,3026-ATZYV,0.13085012
3944,3002-WQZWT,0.52413213
3945,6289-CPNLD,0.22364601
3946,7614-QVWQL,0.24638705
3947,1716-LSAMB,0.016621664
3948,9127-QRZMH,0.05519638
3949,7253-UVNDW,0.022959875
3950,4508-OEBEY,0.11339686
3951,2460-FPSYH,0.35984287
3952,9670-BPNXF,0.06094307
3953,9555-SAHUZ,0.099623054
3954,9115-YQHGA,0.1362458
3955,7502-BNYGS,0.14286147
3956,6047-SUHPR,0.110378295
3957,1121-QSIVB,0.12652159
3958,5915-DGNVC,0.08431803
3959,2522-WLNSF,0.06253467
3960,5057-LCOUI,0.3080057
3961,1371-WEPDS,0.10368583
3962,9730-DRTMJ,0.06034598
3963,6252-DFGTK,0.06138436
3964,0289-IVARM,0.09214567
3965,0980-PVMRC,0.22573002
3966,8571-ZCMCX,0.015933426
3967,8695-ARGXZ,0.57324594
3968,3570-YUEKJ,0.1662448
3969,9112-WSNPU,0.43506706
3970,6603-YRDCJ,0.0104799885
3971,4785-QRJHC,0.2484244
3972,8033-ATFAS,0.16288286
3973,6261-RCVNS,0.119064845
3974,9782-LGXMC,0.054243673
3975,5975-BAICR,0.10271529
3976,2724-FJDYW,0.09703103
3977,0020-JDNXP,0.09838643
3978,2027-OAQQC,0.30168438
3979,7445-WMRBW,0.06305787
3980,3982-XWFZQ,0.2777988
3981,7779-ORAEL,0.03102912
3982,6981-TDRFT,0.1596646
3983,3413-CSSTH,0.18077254
3984,8495-PRWFH,0.26125047
3985,5696-JVVQY,0.02173112
3986,8845-LWKGE,0.12734677
3987,9286-DOJGF,0.54855746
3988,8608-OZTLB,0.08369205
3989,3926-YZVVX,0.049956292
3990,8221-EQDGL,0.091533795
3991,6103-QCKFX,0.080133215
3992,5203-XEHAX,0.08007073
3993,1094-BKOSX,0.09195724
3994,9259-PACGQ,0.14795299
3995,4186-ZBUEW,0.18967688
3996,7605-SNLQG,0.14216176
3997,8591-NXRCV,0.15052922
3998,4342-HFXWS,0.03755416
3999,9863-JZAIC,0.115072444
4000,7931-PXHFC,0.18715093
4001,2408-PSJVE,0.0707759
4002,8738-JOKAR,0.111273564
4003,0657-DOGUM,0.04731957
4004,5906-CVLHP,0.093914986
4005,3452-SRFEG,0.27281976
4006,2925-MXLSX,0.09339146
4007,9609-BENEA,0.14818783
4008,1041-RXHRA,0.21705037
4009,5306-BVTKJ,0.10257559
4010,9013-AQORL,0.17876759
4011,1264-FUHCX,0.18326914
4012,4174-LPGTI,0.17919137
4013,2523-EWWZL,0.4460624
4014,9767-FFLEM,0.2435832
4015,1452-KIOVK,0.34673843
4016,9167-APMXZ,0.40151572
4017,2504-DSHIH,0.47449335
4018,2294-SALNE,0.05986685
4019,7277-OZCGZ,0.2576657
4020,0578-SKVMF,0.3186381
4021,2359-KMGLI,0.56964475
4022,5016-IBERQ,0.37495416
4023,1894-IGFSG,0.41286176
4024,5175-WLYXL,0.34723595
4025,0810-BDHAW,0.10951606
4026,4824-GUCBY,0.2707068
4027,0376-YMCJC,0.43780744
4028,3569-EDBPQ,0.38916793
4029,4816-LXZYW,0.57247084
4030,2070-XYMFH,0.46534982
4031,1845-CSBRZ,0.39426306
4032,7892-QVYKW,0.428682
4033,6298-QDFNH,0.5755955
4034,2189-UXTKY,0.3323768
4035,9779-DPNEJ,0.47677043
4036,7299-GNVPL,0.15548275
4037,9992-RRAMN,0.6196167
4038,0428-IKYCP,0.32421124
4039,0461-CVKMU,0.294709
4040,7673-LPRNY,0.1456508
4041,2203-GHNWN,0.35000366
4042,5934-RMPOV,0.5550861
4043,6427-FEFIG,0.013605014
4044,9054-FOWNV,0.5507581
4045,6288-LBEAR,0.1532318
4046,0537-QYZZN,0.44012398
4047,8212-CRQXP,0.3153725
4048,5572-ZDXHY,0.349967
4049,3647-GMGDH,0.39458868
4050,2956-GGUCQ,0.4759056
4051,0921-OHLVP,0.44449174
4052,0584-BJQGZ,0.11625877
4053,6617-WLBQC,0.059236843
4054,4277-UDIEF,0.1079275
4055,0027-KWYKW,0.54236764
4056,6284-AHOOQ,0.3433802
4057,7163-OCEQI,0.25859904
4058,4747-LCAQL,0.07097989
4059,1754-GKYPY,0.45023102
4060,7703-ZEKEF,0.57418305
4061,7892-POOKP,0.6486503
4062,5129-JLPIS,0.3801686
4063,6467-CHFZW,0.57900107
4064,5380-WJKOV,0.60967433
4065,3714-NTNFO,0.46399868
4066,8012-SOUDQ,0.43561634
4067,0434-CSFON,0.54044145
4068,8627-ZYGSZ,0.14213465
4069,3410-YOQBQ,0.018265735
4070,9919-YLNNG,0.3479433
4071,4767-HZZHQ,0.24025962
4072,4598-XLKNJ,0.6106136
4073,7123-WQUHX,0.07243241
4074,8597-CWYHH,0.14812973
4075,5712-AHQNN,0.30795413
4076,9445-ZUEQE,0.21216026
4077,4622-YNKIJ,0.052380808
4078,4412-YLTKF,0.60621524
4079,7654-YWJUF,0.05133654
4080,9323-HGFWY,0.15378343
4081,7674-YTAFD,0.11788927
4082,6341-JVQGF,0.1514668
4083,4811-JBUVU,0.24813956
4084,0945-TSONX,0.013208146
4085,0959-WHOKV,0.15143535
4086,3282-ZISZV,0.14083262
4087,6851-WEFYX,0.58448595
4088,2240-HSJQD,0.2406467
4089,3167-SNQPL,0.37565234
4090,4091-TVOCN,0.105118304
4091,2321-OMBXY,0.14519627
4092,2840-XANRC,0.50790656
4093,6745-JEFZB,0.23985384
4094,2379-GYFLQ,0.10830262
4095,6680-NENYN,0.1998155
4096,7982-VCELR,0.24003047
4097,9833-TGFHX,0.14923906
4098,5229-DTFYB,0.0480624
4099,6862-CQUMB,0.33604607
4100,7156-MXBJE,0.15201601
4101,9601-BRXPO,0.6085848
4102,5651-CRHKQ,0.08841363
4103,8782-LKFPK,0.24918658
4104,3597-MVHJT,0.48790175
4105,9774-NRNAU,0.15837176
4106,3951-NJCVI,0.45882383
4107,0177-PXBAT,0.35355872
4108,0111-KLBQG,0.4006851
4109,7663-ZTEGJ,0.133499
4110,5886-VLQVU,0.19407077
4111,1910-FMXJM,0.37419683
4112,0256-LTHVJ,0.48513314
4113,8313-NDOIA,0.6816617
4114,5149-CUZUJ,0.066351935
4115,0942-KOWSM,0.02012048
4116,4374-YMUSQ,0.26058418
4117,2475-MROZF,0.16312973
4118,9412-GHEEC,0.4939017
4119,8397-MVTAZ,0.6103202
4120,7129-AZJDE,0.19473231
4121,6986-IJDHX,0.32291913
4122,5301-GAUUY,0.3801925
4123,0939-YAPAF,0.56702816
4124,6030-REHUX,0.44809026
4125,5150-LJNSR,0.078622915
4126,6522-YRBXD,0.29626808
4127,0215-BQKGS,0.2963251
4128,2731-GJRDG,0.2985984
4129,6516-NKQBO,0.012653549
4130,4851-BQDNX,0.19822334
4131,3003-CMDUU,0.35095295
4132,4554-YGZIH,0.3180414
4133,5099-BAILX,0.51867807
4134,7954-MLBUN,0.03208996
4135,4908-XAXAY,0.10235859
4136,7838-LAZFO,0.09715414
4137,2826-UWHIS,0.18943231
4138,7251-LJBQN,0.35726884
4139,9978-HYCIN,0.10452039
4140,9450-TRJUU,0.45644906
4141,1766-GKNMI,0.5887422
4142,7133-VBDCG,0.2572424
4143,8329-UTMVM,0.33712202
4144,3347-YJZZE,0.1290375
4145,5575-TPIZQ,0.21450749
4146,9944-AEXBM,0.40935853
4147,5244-IRFIH,0.54184866
4148,2684-EIWEO,0.32549015
4149,6439-GTPCA,0.33879727
4150,1173-NOEYG,0.3623568
4151,6647-ZEDXT,0.30251303
4152,1307-TVUFB,0.4299985
4153,2037-XJFUP,0.3108962
4154,2040-OBMLJ,0.06429066
4155,4289-DTDKW,0.6201844
4156,3196-NVXLZ,0.41938996
4157,5318-YKDPV,0.013872614
4158,2672-TGEFF,0.37962648
4159,6092-QZVPP,0.102041125
4160,4124-MMETB,0.4912448
4161,4713-ZBURT,0.067557365
4162,1258-YMZNM,0.26868814
4163,0048-LUMLS,0.14897524
4164,5898-IGSLP,0.25631577
4165,6259-WJQLC,0.48217645
4166,0730-KOAVE,0.35667264
4167,6103-BOCOU,0.5658792
4168,8812-ZRHFP,0.13810758
4169,0454-OKRCT,0.018374449
4170,7567-ECMCM,0.3247854
4171,9904-EHEVJ,0.4464826
4172,7028-DVOIQ,0.6164869
4173,5382-SOYZL,0.6255061
4174,4002-BQWPQ,0.1003109
4175,5651-YLPRD,0.43862864
4176,5002-GCQFH,0.19262193
4177,9369-XFEHK,0.48714224
4178,3842-IYKUE,0.23459792
4179,8818-XYFCQ,0.3734658
4180,7460-ITWWP,0.34164298
4181,6732-FZUGP,0.07463668
4182,8436-BJUMM,0.53950256
4183,9948-YPTDG,0.38233384
4184,3524-WQDSG,0.4329666
4185,7013-PSXHK,0.21627787
4186,5981-ITEMU,0.48431304
4187,0634-SZPQA,0.35599947
4188,7030-NJVDP,0.20391361
4189,4361-BKAXE,0.49784568
4190,1751-NCDLI,0.62297845
4191,7241-AJHFS,0.16414148
4192,4607-CHPCA,0.2839547
4193,7627-JKIAZ,0.3684886
4194,3312-UUMZW,0.44653246
4195,8111-SLLHI,0.6473477
4196,3452-ABWRL,0.49454862
4197,2208-NQBCT,0.2391551
4198,6242-MBHPK,0.5528161
4199,1641-RQDAY,0.5609554
4200,2933-XEUJM,0.012467512
4201,5461-QKNTN,0.30609253
4202,0080-OROZO,0.317039
4203,6807-SIWJI,0.41374505
4204,5370-IIVVL,0.28242707
4205,7979-CORPM,0.41014215
4206,8496-DMZUK,0.05077582
4207,0178-SZBHO,0.25254822
4208,1689-MRZQR,0.45972905
4209,6507-ZJSUR,0.5272584
4210,9408-HRXRK,0.31987867
4211,5593-SUAOO,0.06636022
4212,4187-CINZD,0.24726169
4213,9681-KYGYB,0.30947724
4214,8800-ZKRFW,0.44680008
4215,3230-IUALN,0.013751636
4216,6393-WRYZE,0.6139955
4217,9831-BPFRI,0.1945893
4218,8947-YRTDV,0.10318978
4219,9793-WECQC,0.23107898
4220,8999-YPYBV,0.010421396
4221,8621-MNIHH,0.57249975
4222,9885-AIBVB,0.55977017
4223,5977-CKHON,0.2846761
4224,2692-BUCFV,0.47891435
4225,5302-BDJNT,0.2717418
4226,5514-YQENT,0.09419805
4227,5899-OUVKV,0.45597577
4228,1621-YNCJH,0.10729207
4229,6362-QHAFM,0.44700792
4230,6234-PFPXL,0.26046416
4231,5394-SVGJV,0.355419
4232,9777-WJJPR,0.3146357
4233,7079-QRCBC,0.6939142
4234,9495-SKLKD,0.32603842
4235,9851-QXEEQ,0.62714183
4236,9809-IMGCQ,0.7101904
4237,0481-SUMCB,0.29637
4238,2811-POVEX,0.42745876
4239,5522-NYKPB,0.2653119
4240,2245-ADZFJ,0.019472789
4241,7776-QGYJC,0.15015055
4242,5014-WUQMG,0.1066865
4243,4522-XRWWI,0.09923017
4244,8387-MOJJT,0.23596662
4245,5327-CNLUQ,0.030295942
4246,2927-QRRQV,0.2613153
4247,6032-KRXXO,0.468153
4248,8017-LXHFA,0.5448464
4249,6352-TWCAU,0.60207856
4250,6267-DCFFZ,0.5845594
4251,2439-LYPMQ,0.5952098
4252,9469-WEJBT,0.22222926
4253,3331-HQDTW,0.37370184
4254,9490-DFPMD,0.48936158
4255,4829-AUOAX,0.4620169
4256,9158-VCTQB,0.49010226
4257,6311-UEUME,0.54822314
4258,8345-MVDYC,0.012536447
4259,8952-WCVCD,0.24771811
4260,9470-XCCEM,0.27718577
4261,7279-BUYWN,0.59666765
4262,7530-HDYDS,0.28084245
4263,7789-HKSBS,0.31201643
4264,9606-PBKBQ,0.5956749
4265,3536-IQCTX,0.49525502
4266,4911-BANWH,0.36790377
4267,6365-MTGZX,0.4287731
4268,7064-FRRSW,0.26534563
4269,5129-HHMZC,0.012673825
4270,3946-JEWRQ,0.19519255
4271,8840-DQLGN,0.4567085
4272,4720-VSTSI,0.292736
4273,0701-RFGFI,0.3143392
4274,3737-XBQDD,0.4001228
4275,5846-QFDFI,0.2139971
4276,3511-APPBJ,0.18917389
4277,5692-ICXLW,0.5732185
4278,7336-RLLRH,0.09317065
4279,5419-KLXBN,0.31580207
4280,0607-MVMGC,0.11639498
4281,8565-CLBZW,0.40235108
4282,6845-RGTYS,0.32439005
4283,9172-JITSM,0.52512074
4284,6173-ITPWD,0.30839044
4285,7483-IQWIB,0.37691313
4286,5153-RTHKF,0.46845898
4287,9079-LWTFD,0.18837868
4288,6179-GJPSO,0.44846126
4289,8290-YWKHZ,0.5883293
4290,2190-BCXEC,0.21392472
4291,2153-MREFK,0.2078154
4292,7422-WNBTY,0.43821713
4293,7607-QKKTJ,0.101374164
4294,8819-IMISP,0.55976355
4295,3023-GFLBR,0.33953527
4296,2014-MKGMH,0.28173938
4297,0524-IAVZO,0.60341394
4298,6635-CPNUN,0.31865388
4299,4021-RQSNY,0.68201923
4300,7927-AUXBZ,0.40233234
4301,7951-VRDVK,0.15160015
4302,0380-NEAVX,0.27935928
4303,8378-LKJAF,0.40586603
4304,8182-BJDSI,0.59145164
4305,9917-KWRBE,0.07275426
4306,0093-EXYQL,0.36733076
4307,0320-JDNQG,0.51311123
4308,9168-INPSZ,0.4736767
4309,4947-DSMXK,0.41508937
4310,9154-QDGTH,0.27249232
4311,8949-JTMAY,0.54473937
4312,0869-PAPRP,0.4091833
4313,4238-JSSWH,0.4229537
4314,1552-AAGRX,0.49816108
4315,3757-NJYBX,0.55445504
4316,2573-GYRUU,0.3714001
4317,5136-KCKGI,0.23873034
4318,6486-LHTMA,0.3348508
4319,4083-BFNYK,0.14377248
4320,5197-PYEPU,0.069455296
4321,3503-TYDAY,0.2495141
4322,9898-KZQDZ,0.4352385
4323,8982-NHAVY,0.31358212
4324,0141-YEAYS,0.50018895
4325,2519-FAKOD,0.43840578
4326,1254-IZEYF,0.6030717
4327,3325-FUYCG,0.5378107
4328,7641-EUYET,0.35675418
4329,1174-FGIFN,0.20800203
4330,7641-TQFHN,0.028162701
4331,7016-NVRIC,0.10032908
4332,8922-LIEGH,0.63728434
4333,0447-RXSGD,0.57813203
4334,5788-YPOEG,0.012520301
4335,5373-SFODM,0.47972667
4336,9825-YCXWZ,0.25594804
4337,8868-GAGIO,0.18755223
4338,8178-EYZUO,0.25999334
4339,5130-IEKQT,0.64224005
4340,9600-UDOPK,0.44807345
4341,8216-AZUUZ,0.072208844
4342,3269-ATYWD,0.4743593
4343,0354-WYROK,0.47141233
4344,7748-UMTRK,0.5257846
4345,4526-ZJJTM,0.3169214
4346,6481-ESCNL,0.37765694
4347,1550-EENBN,0.31593385
4348,3336-JORSO,0.48050505
4349,4391-LNRXK,0.1512303
4350,2195-ZRVAX,0.39476353
4351,3550-SAHFP,0.5690632
4352,4873-ILOLJ,0.4941849
4353,8166-ORCHU,0.10072335
4354,8429-XIBUM,0.54195756
4355,5213-TWWJU,0.20334978
4356,9508-ILZDG,0.45265144
4357,0431-APWVY,0.27752915
4358,0815-MFZGM,0.050416492
4359,8929-KSWIH,0.03670026
4360,3572-UOLYZ,0.20055087
4361,7037-MTYVW,0.013576503
4362,4760-THGOT,0.23620163
4363,4016-BJKTZ,0.12805167
4364,0581-MDMPW,0.40073767
4365,3001-CBHLQ,0.54419225
4366,4831-EOBFE,0.33240086
4367,9170-GYZJC,0.112252764
4368,6985-HAYWX,0.23877078
4369,5226-NOZFC,0.50981575
4370,0148-DCDOS,0.54563034
4371,0674-DGMAQ,0.5482339
4372,3348-CFRNX,0.4154713
4373,8059-UDZFY,0.46632186
4374,3352-ALMCK,0.45691815
4375,5131-PONJI,0.20833594
4376,2845-AFFTX,0.6431167
4377,7587-AOVVU,0.36633646
4378,5590-BYNII,0.64465034
4379,1481-ZUWZA,0.42812467
4380,2960-NKRSO,0.24361716
4381,9786-IJYDL,0.09005284
4382,2207-QPJED,0.3183434
4383,9513-DXHDA,0.08769935
4384,2640-PMGFL,0.422601
4385,3865-QBWSJ,0.3963118
4386,5857-TYBCJ,0.44940677
4387,1550-LOAHA,0.29010987
4388,8118-LSUEL,0.71593213
4389,1666-JXLKU,0.5913788
4390,9224-VTYID,0.012579333
4391,5751-USDBL,0.011806399
4392,4248-HCETZ,0.442117
4393,5056-FIMPT,0.39809513
4394,0396-YCHWO,0.43395603
4395,9391-DXGGG,0.10594529
4396,5307-DZCVC,0.51879966
4397,4803-AXVYP,0.61312616
4398,4567-AKPIA,0.24297781
4399,9909-DFRJA,0.12959407
4400,9281-OFDMF,0.2633312
4401,2603-HVKCG,0.47876427
4402,7272-QDCKA,0.30162084
4403,8393-DLHGA,0.5987669
4404,6568-POCUI,0.08798323
4405,7682-AZNDK,0.36446053
4406,8564-LDKFL,0.32306173
4407,0585-EGDDA,0.3598602
4408,3481-JHUZH,0.41382334
